briefing_date,ticker,source,verdict,conviction,score,horizon_days,entry_date,entry_price,exit_date,exit_price,fwd_return_pct,bench_return_pct,excess_pct,outcome,correct,sub_valuation,sub_quality,sub_momentum,sub_risk
2026-06-15,OBRI,v8b,HOLD,medium,52.8,21,2026-06-15,36.12,2026-07-15,36.0,-0.33,7.7,-8.03,graded,,50.0,75.0,60.0,15.0
2026-06-15,GBCO,w1,WEEKLY_BUY,weekly,20.87,5,2026-06-15,28.33,2026-06-22,31.25,10.31,0.45,9.85,graded,True,,,,
2026-06-15,GBCO,w1,WEEKLY_BUY,weekly,20.87,21,2026-06-15,28.33,2026-07-15,32.85,15.95,7.7,8.25,graded,True,,,,
2026-06-15,ASCM,w1,WEEKLY_BUY,weekly,14.31,5,2026-06-15,58.73,2026-06-22,63.01,7.29,0.45,6.83,graded,True,,,,
2026-06-15,ASCM,w1,WEEKLY_BUY,weekly,14.31,21,2026-06-15,58.73,2026-07-15,62.5,6.42,7.7,-1.28,graded,False,,,,
2026-06-15,OLFI,w1,WEEKLY_BUY,weekly,12.29,5,2026-06-15,22.0,2026-06-22,22.02,0.09,0.45,-0.36,graded,False,,,,
2026-06-15,OLFI,w1,WEEKLY_BUY,weekly,12.29,21,2026-06-15,22.0,2026-07-15,23.0,4.55,7.7,-3.16,graded,False,,,,
2026-06-15,PHDC,w1,WEEKLY_BUY,weekly,8.05,5,2026-06-15,15.8,2026-06-22,15.5,-1.9,0.45,-2.35,graded,False,,,,
2026-06-15,PHDC,w1,WEEKLY_BUY,weekly,8.05,21,2026-06-15,15.8,2026-07-15,14.91,-5.63,7.7,-13.33,graded,False,,,,
2026-06-15,OBRI,w1,WEEKLY_BUY,weekly,7.29,5,2026-06-15,36.12,2026-06-22,34.17,-5.4,0.45,-5.85,graded,False,,,,
2026-06-15,OBRI,w1,WEEKLY_BUY,weekly,7.29,21,2026-06-15,36.12,2026-07-15,36.0,-0.33,7.7,-8.03,graded,False,,,,
2026-06-16,ASCM,v8b,HOLD,medium,62.7,5,2026-06-16,58.73,2026-06-23,61.7,5.06,0.45,4.61,graded,,50.0,75.0,70.0,50.0
2026-06-16,ASCM,v8b,HOLD,medium,62.7,21,2026-06-16,58.73,2026-07-18,61.21,4.22,8.47,-4.24,graded,,50.0,75.0,70.0,50.0
2026-06-16,GBCO,v8b,HOLD,medium,52.7,5,2026-06-16,28.33,2026-06-23,31.47,11.08,0.45,10.63,graded,,50.0,50.0,55.0,55.0
2026-06-16,GBCO,v8b,HOLD,medium,52.7,21,2026-06-16,28.33,2026-07-18,32.44,14.51,8.47,6.04,graded,,50.0,50.0,55.0,55.0
2026-06-16,OBRI,v8b,HOLD,medium,51.8,5,2026-06-16,36.12,2026-06-23,34.39,-4.79,0.45,-5.24,graded,,50.0,75.0,52.0,25.0
2026-06-16,OBRI,v8b,HOLD,medium,51.8,21,2026-06-16,36.12,2026-07-18,36.19,0.19,8.47,-8.27,graded,,50.0,75.0,52.0,25.0
2026-06-16,PHDC,v8b,ACCUMULATE,medium,68.8,5,2026-06-16,15.8,2026-06-23,15.35,-2.85,0.45,-3.3,graded,False,85.0,80.0,60.1,50.0
2026-06-16,PHDC,v8b,ACCUMULATE,medium,68.8,21,2026-06-16,15.8,2026-07-18,14.7,-6.96,8.47,-15.43,graded,False,85.0,80.0,60.1,50.0
2026-06-16,JUFO,v8b,HOLD,medium,63.6,5,2026-06-16,30.8,2026-06-23,30.87,0.23,0.45,-0.22,graded,,50.0,75.0,70.0,55.0
2026-06-16,JUFO,v8b,HOLD,medium,63.6,21,2026-06-16,30.8,2026-07-18,29.32,-4.81,8.47,-13.27,graded,,50.0,75.0,70.0,55.0
2026-06-16,ASCM,w1,WEEKLY_BUY,weekly,21.21,5,2026-06-16,58.73,2026-06-23,61.7,5.06,0.45,4.61,graded,True,,,,
2026-06-16,ASCM,w1,WEEKLY_BUY,weekly,21.21,21,2026-06-16,58.73,2026-07-18,61.21,4.22,8.47,-4.24,graded,False,,,,
2026-06-16,GBCO,w1,WEEKLY_BUY,weekly,17.14,5,2026-06-16,28.33,2026-06-23,31.47,11.08,0.45,10.63,graded,True,,,,
2026-06-16,GBCO,w1,WEEKLY_BUY,weekly,17.14,21,2026-06-16,28.33,2026-07-18,32.44,14.51,8.47,6.04,graded,True,,,,
2026-06-16,OBRI,w1,WEEKLY_BUY,weekly,15.99,5,2026-06-16,36.12,2026-06-23,34.39,-4.79,0.45,-5.24,graded,False,,,,
2026-06-16,OBRI,w1,WEEKLY_BUY,weekly,15.99,21,2026-06-16,36.12,2026-07-18,36.19,0.19,8.47,-8.27,graded,False,,,,
2026-06-16,PHDC,w1,WEEKLY_BUY,weekly,15.15,5,2026-06-16,15.8,2026-06-23,15.35,-2.85,0.45,-3.3,graded,False,,,,
2026-06-16,PHDC,w1,WEEKLY_BUY,weekly,15.15,21,2026-06-16,15.8,2026-07-18,14.7,-6.96,8.47,-15.43,graded,False,,,,
2026-06-16,JUFO,w1,WEEKLY_BUY,weekly,9.43,5,2026-06-16,30.8,2026-06-23,30.87,0.23,0.45,-0.22,graded,False,,,,
2026-06-16,JUFO,w1,WEEKLY_BUY,weekly,9.43,21,2026-06-16,30.8,2026-07-18,29.32,-4.81,8.47,-13.27,graded,False,,,,
2026-06-17,HDBK,v8b,ACCUMULATE,medium,68.7,5,2026-06-17,148.11,2026-06-24,161.92,9.32,-0.07,9.4,graded,True,60.0,80.0,76.9,50.0
2026-06-17,HDBK,v8b,ACCUMULATE,medium,68.7,21,2026-06-17,148.11,2026-07-18,77.8,-47.47,8.47,-55.94,graded,False,60.0,80.0,76.9,50.0
2026-06-17,MASR,v8b,HOLD,medium,59.8,5,2026-06-17,7.3,2026-06-24,7.01,-3.97,-0.07,-3.9,graded,,50.0,62.0,67.6,55.0
2026-06-17,MASR,v8b,HOLD,medium,59.8,21,2026-06-17,7.3,2026-07-19,8.35,14.38,9.4,4.98,graded,,50.0,62.0,67.6,55.0
2026-06-17,ASCM,v8b,HOLD,medium,62.7,5,2026-06-17,58.73,2026-06-24,60.31,2.69,-0.07,2.76,graded,,50.0,75.0,70.0,50.0
2026-06-17,ASCM,v8b,HOLD,medium,62.7,21,2026-06-17,58.73,2026-07-19,60.5,3.01,9.4,-6.39,graded,,50.0,75.0,70.0,50.0
2026-06-17,HRHO,v8b,ACCUMULATE,medium,67.1,5,2026-06-17,27.6145,2026-06-24,26.86,-2.73,-0.07,-2.66,graded,False,85.0,50.0,72.0,55.0
2026-06-17,HRHO,v8b,ACCUMULATE,medium,67.1,21,2026-06-17,27.6145,2026-07-19,26.81,-2.91,9.4,-12.32,graded,False,85.0,50.0,72.0,55.0
2026-06-17,PHDC,v8b,ACCUMULATE,medium,68.8,5,2026-06-17,15.8,2026-06-24,15.13,-4.24,-0.07,-4.17,graded,False,85.0,80.0,60.2,50.0
2026-06-17,PHDC,v8b,ACCUMULATE,medium,68.8,21,2026-06-17,15.8,2026-07-19,14.65,-7.28,9.4,-16.68,graded,False,85.0,80.0,60.2,50.0
2026-06-17,HDBK,w1,WEEKLY_BUY,weekly,12.4,5,2026-06-17,148.11,2026-06-24,161.92,9.32,-0.07,9.4,graded,True,,,,
2026-06-17,HDBK,w1,WEEKLY_BUY,weekly,12.4,21,2026-06-17,148.11,2026-07-18,77.8,-47.47,8.47,-55.94,graded,False,,,,
2026-06-17,MASR,w1,WEEKLY_BUY,weekly,12.36,5,2026-06-17,7.3,2026-06-24,7.01,-3.97,-0.07,-3.9,graded,False,,,,
2026-06-17,MASR,w1,WEEKLY_BUY,weekly,12.36,21,2026-06-17,7.3,2026-07-19,8.35,14.38,9.4,4.98,graded,True,,,,
2026-06-17,ASCM,w1,WEEKLY_BUY,weekly,11.73,5,2026-06-17,58.73,2026-06-24,60.31,2.69,-0.07,2.76,graded,True,,,,
2026-06-17,ASCM,w1,WEEKLY_BUY,weekly,11.73,21,2026-06-17,58.73,2026-07-19,60.5,3.01,9.4,-6.39,graded,False,,,,
2026-06-17,HRHO,w1,WEEKLY_BUY,weekly,11.13,5,2026-06-17,27.6145,2026-06-24,26.86,-2.73,-0.07,-2.66,graded,False,,,,
2026-06-17,HRHO,w1,WEEKLY_BUY,weekly,11.13,21,2026-06-17,27.6145,2026-07-19,26.81,-2.91,9.4,-12.32,graded,False,,,,
2026-06-17,PHDC,w1,WEEKLY_BUY,weekly,10.92,5,2026-06-17,15.8,2026-06-24,15.13,-4.24,-0.07,-4.17,graded,False,,,,
2026-06-17,PHDC,w1,WEEKLY_BUY,weekly,10.92,21,2026-06-17,15.8,2026-07-19,14.65,-7.28,9.4,-16.68,graded,False,,,,
2026-06-22,HDBK,v8b,HOLD,medium,61.3,5,2026-06-22,163.0,2026-06-29,79.48,-51.24,-0.64,-50.6,graded,,60.0,80.0,56.0,50.0
2026-06-22,HDBK,v8b,HOLD,medium,61.3,21,2026-06-22,163.0,2026-07-21,83.0,-49.08,9.75,-58.83,graded,,60.0,80.0,56.0,50.0
2026-06-22,OCDI,v8b,HOLD,medium,57.7,5,2026-06-22,22.8,2026-06-29,24.78,8.68,-0.64,9.32,graded,,50.0,50.0,72.0,50.0
2026-06-22,OCDI,v8b,HOLD,medium,57.7,21,2026-06-22,22.8,2026-07-25,27.1,18.86,10.72,8.14,graded,,50.0,50.0,72.0,50.0
2026-06-22,MASR,v8b,HOLD,medium,62.5,5,2026-06-22,7.1,2026-06-29,7.3,2.82,-0.64,3.45,graded,,50.0,62.0,75.2,55.0
2026-06-22,MASR,v8b,HOLD,medium,62.5,21,2026-06-22,7.1,2026-07-25,8.26,16.34,10.72,5.61,graded,,50.0,62.0,75.2,55.0
2026-06-22,DOMT,v8b,HOLD,medium,62.8,5,2026-06-22,27.41,2026-06-29,26.95,-1.68,-0.64,-1.04,graded,,50.0,75.0,60.0,70.0
2026-06-22,DOMT,v8b,HOLD,medium,62.8,21,2026-06-22,27.41,2026-07-25,27.02,-1.42,10.72,-12.15,graded,,50.0,75.0,60.0,70.0
2026-06-22,MICH,v8b,HOLD,medium,62.7,5,2026-06-22,38.49,2026-06-29,38.0,-1.27,-0.64,-0.64,graded,,50.0,75.0,70.0,50.0
2026-06-22,MICH,v8b,HOLD,medium,62.7,21,2026-06-22,38.49,2026-07-25,41.71,8.37,10.72,-2.36,graded,,50.0,75.0,70.0,50.0
2026-06-22,HDBK,w1,WEEKLY_BUY,weekly,20.21,5,2026-06-22,163.0,2026-06-29,79.48,-51.24,-0.64,-50.6,graded,False,,,,
2026-06-22,HDBK,w1,WEEKLY_BUY,weekly,20.21,21,2026-06-22,163.0,2026-07-21,83.0,-49.08,9.75,-58.83,graded,False,,,,
2026-06-22,OCDI,w1,WEEKLY_BUY,weekly,15.33,5,2026-06-22,22.8,2026-06-29,24.78,8.68,-0.64,9.32,graded,True,,,,
2026-06-22,OCDI,w1,WEEKLY_BUY,weekly,15.33,21,2026-06-22,22.8,2026-07-25,27.1,18.86,10.72,8.14,graded,True,,,,
2026-06-22,MASR,w1,WEEKLY_BUY,weekly,14.8,5,2026-06-22,7.1,2026-06-29,7.3,2.82,-0.64,3.45,graded,True,,,,
2026-06-22,MASR,w1,WEEKLY_BUY,weekly,14.8,21,2026-06-22,7.1,2026-07-25,8.26,16.34,10.72,5.61,graded,True,,,,
2026-06-22,DOMT,w1,WEEKLY_BUY,weekly,13.95,5,2026-06-22,27.41,2026-06-29,26.95,-1.68,-0.64,-1.04,graded,False,,,,
2026-06-22,DOMT,w1,WEEKLY_BUY,weekly,13.95,21,2026-06-22,27.41,2026-07-25,27.02,-1.42,10.72,-12.15,graded,False,,,,
2026-06-22,MICH,w1,WEEKLY_BUY,weekly,12.76,5,2026-06-22,38.49,2026-06-29,38.0,-1.27,-0.64,-0.64,graded,False,,,,
2026-06-22,MICH,w1,WEEKLY_BUY,weekly,12.76,21,2026-06-22,38.49,2026-07-25,41.71,8.37,10.72,-2.36,graded,False,,,,
2026-06-23,EAST,v8b,HOLD,medium,58.8,5,2026-06-23,38.43,2026-06-30,37.4,-2.68,0.24,-2.92,graded,,40.0,80.0,60.0,55.0
2026-06-23,EAST,v8b,HOLD,medium,58.8,21,2026-06-23,38.43,2026-07-26,36.37,-5.36,11.61,-16.97,graded,,40.0,80.0,60.0,55.0
2026-06-23,ETEL,v8b,HOLD,medium,57.9,5,2026-06-23,94.66,2026-06-30,92.61,-2.17,0.24,-2.41,graded,,50.0,62.0,70.0,40.0
2026-06-23,ETEL,v8b,HOLD,medium,57.9,21,2026-06-23,94.66,2026-07-26,103.5,9.34,11.61,-2.27,graded,,50.0,62.0,70.0,40.0
2026-06-23,ALCN,v8b,HOLD,medium,58.1,5,2026-06-23,28.08,2026-06-30,28.34,0.93,0.24,0.68,graded,,50.0,75.0,57.0,50.0
2026-06-23,ALCN,v8b,HOLD,medium,58.1,21,2026-06-23,28.08,2026-07-26,29.5,5.06,11.61,-6.55,graded,,50.0,75.0,57.0,50.0
2026-06-23,EAST,w1,WEEKLY_BUY,weekly,5.7,5,2026-06-23,38.43,2026-06-30,37.4,-2.68,0.24,-2.92,graded,False,,,,
2026-06-23,EAST,w1,WEEKLY_BUY,weekly,5.7,21,2026-06-23,38.43,2026-07-26,36.37,-5.36,11.61,-16.97,graded,False,,,,
2026-06-23,ETEL,w1,WEEKLY_BUY,weekly,0.83,5,2026-06-23,94.66,2026-06-30,92.61,-2.17,0.24,-2.41,graded,False,,,,
2026-06-23,ETEL,w1,WEEKLY_BUY,weekly,0.83,21,2026-06-23,94.66,2026-07-26,103.5,9.34,11.61,-2.27,graded,False,,,,
2026-06-23,ALCN,w1,WEEKLY_BUY,weekly,-6.07,5,2026-06-23,28.08,2026-06-30,28.34,0.93,0.24,0.68,graded,True,,,,
2026-06-23,ALCN,w1,WEEKLY_BUY,weekly,-6.07,21,2026-06-23,28.08,2026-07-26,29.5,5.06,11.61,-6.55,graded,False,,,,
2026-06-24,DOMT,v8b,HOLD,medium,54.8,5,2026-06-24,26.91,2026-07-04,27.21,1.11,1.58,-0.46,graded,,50.0,75.0,45.0,55.0
2026-06-24,DOMT,v8b,HOLD,medium,54.8,21,2026-06-24,26.91,2026-07-27,26.8,-0.41,11.65,-12.06,graded,,50.0,75.0,45.0,55.0
2026-06-24,HDBK,v8b,HOLD,medium,61.4,5,2026-06-24,161.92,2026-07-01,83.3,-48.55,0.77,-49.32,graded,,60.0,80.0,56.2,50.0
2026-06-24,HDBK,v8b,HOLD,medium,61.4,21,2026-06-24,161.92,2026-07-26,82.7,-48.93,12.19,-61.11,graded,,60.0,80.0,56.2,50.0
2026-06-24,OCDI,v8b,HOLD,medium,57.7,5,2026-06-24,25.39,2026-07-04,25.51,0.47,1.58,-1.11,graded,,50.0,50.0,72.0,50.0
2026-06-24,OCDI,v8b,HOLD,medium,57.7,21,2026-06-24,25.39,2026-07-27,28.3,11.46,11.65,-0.19,graded,,50.0,50.0,72.0,50.0
2026-06-24,CIRA,v8b,HOLD,low,66.6,5,2026-06-24,28.03,2026-07-04,28.2,0.61,1.58,-0.97,graded,,50.0,75.0,78.5,55.0
2026-06-24,CIRA,v8b,HOLD,low,66.6,21,2026-06-24,28.03,2026-07-27,35.8,27.72,11.65,16.07,graded,,50.0,75.0,78.5,55.0
2026-06-24,GBCO,v8b,HOLD,medium,52.5,5,2026-06-24,31.5,2026-07-04,31.17,-1.05,1.58,-2.63,graded,,50.0,50.0,57.0,50.0
2026-06-24,GBCO,v8b,HOLD,medium,52.5,21,2026-06-24,31.5,2026-07-27,30.49,-3.21,11.65,-14.85,graded,,50.0,50.0,57.0,50.0
2026-06-24,DOMT,w1,WEEKLY_BUY,weekly,21.09,5,2026-06-24,26.91,2026-07-04,27.21,1.11,1.58,-0.46,graded,False,,,,
2026-06-24,DOMT,w1,WEEKLY_BUY,weekly,21.09,21,2026-06-24,26.91,2026-07-27,26.8,-0.41,11.65,-12.06,graded,False,,,,
2026-06-24,HDBK,w1,WEEKLY_BUY,weekly,20.13,5,2026-06-24,161.92,2026-07-01,83.3,-48.55,0.77,-49.32,graded,False,,,,
2026-06-24,HDBK,w1,WEEKLY_BUY,weekly,20.13,21,2026-06-24,161.92,2026-07-26,82.7,-48.93,12.19,-61.11,graded,False,,,,
2026-06-24,OCDI,w1,WEEKLY_BUY,weekly,19.99,5,2026-06-24,25.39,2026-07-04,25.51,0.47,1.58,-1.11,graded,False,,,,
2026-06-24,OCDI,w1,WEEKLY_BUY,weekly,19.99,21,2026-06-24,25.39,2026-07-27,28.3,11.46,11.65,-0.19,graded,False,,,,
2026-06-24,CIRA,w1,WEEKLY_BUY,weekly,19.72,5,2026-06-24,28.03,2026-07-04,28.2,0.61,1.58,-0.97,graded,False,,,,
2026-06-24,CIRA,w1,WEEKLY_BUY,weekly,19.72,21,2026-06-24,28.03,2026-07-27,35.8,27.72,11.65,16.07,graded,True,,,,
2026-06-24,GBCO,w1,WEEKLY_BUY,weekly,17.51,5,2026-06-24,31.5,2026-07-04,31.17,-1.05,1.58,-2.63,graded,False,,,,
2026-06-24,GBCO,w1,WEEKLY_BUY,weekly,17.51,21,2026-06-24,31.5,2026-07-27,30.49,-3.21,11.65,-14.85,graded,False,,,,
2026-06-25,OCDI,v8b,HOLD,medium,60.6,5,2026-06-27,24.39,2026-07-05,27.1,11.11,5.15,5.96,graded,,50.0,50.0,80.0,50.0
2026-06-25,OCDI,v8b,HOLD,medium,60.6,21,2026-06-27,24.39,2026-07-28,28.12,15.29,14.13,1.16,graded,,50.0,50.0,80.0,50.0
2026-06-25,GBCO,v8b,HOLD,medium,52.5,5,2026-06-27,31.0,2026-07-05,31.23,0.74,5.15,-4.41,graded,,50.0,50.0,57.0,50.0
2026-06-25,GBCO,v8b,HOLD,medium,52.5,21,2026-06-27,31.0,2026-07-28,30.29,-2.29,14.13,-16.42,graded,,50.0,50.0,57.0,50.0
2026-06-25,HDBK,v8b,HOLD,medium,61.1,5,2026-06-27,154.02,2026-07-04,84.5,-45.14,3.72,-48.86,graded,,60.0,80.0,55.5,50.0
2026-06-25,HDBK,v8b,HOLD,medium,61.1,21,2026-06-27,154.02,2026-07-27,82.0,-46.76,14.0,-60.76,graded,,60.0,80.0,55.5,50.0
2026-06-25,POUL,v8b,ACCUMULATE,medium,68.0,5,2026-06-27,38.0,2026-07-05,39.74,4.58,5.15,-0.58,graded,False,50.0,75.0,85.0,50.0
2026-06-25,POUL,v8b,ACCUMULATE,medium,68.0,21,2026-06-27,38.0,2026-07-28,37.8,-0.53,14.13,-14.66,graded,False,50.0,75.0,85.0,50.0
2026-06-25,DOMT,v8b,HOLD,medium,54.8,5,2026-06-27,26.59,2026-07-05,27.3,2.67,5.15,-2.48,graded,,50.0,75.0,45.0,55.0
2026-06-25,DOMT,v8b,HOLD,medium,54.8,21,2026-06-27,26.59,2026-07-28,26.52,-0.26,14.13,-14.39,graded,,50.0,75.0,45.0,55.0
2026-06-25,OCDI,w1,WEEKLY_BUY,weekly,26.26,5,2026-06-27,24.39,2026-07-05,27.1,11.11,5.15,5.96,graded,True,,,,
2026-06-25,OCDI,w1,WEEKLY_BUY,weekly,26.26,21,2026-06-27,24.39,2026-07-28,28.12,15.29,14.13,1.16,graded,True,,,,
2026-06-25,GBCO,w1,WEEKLY_BUY,weekly,21.95,5,2026-06-27,31.0,2026-07-05,31.23,0.74,5.15,-4.41,graded,False,,,,
2026-06-25,GBCO,w1,WEEKLY_BUY,weekly,21.95,21,2026-06-27,31.0,2026-07-28,30.29,-2.29,14.13,-16.42,graded,False,,,,
2026-06-25,HDBK,w1,WEEKLY_BUY,weekly,21.57,5,2026-06-27,154.02,2026-07-04,84.5,-45.14,3.72,-48.86,graded,False,,,,
2026-06-25,HDBK,w1,WEEKLY_BUY,weekly,21.57,21,2026-06-27,154.02,2026-07-27,82.0,-46.76,14.0,-60.76,graded,False,,,,
2026-06-25,POUL,w1,WEEKLY_BUY,weekly,21.0,5,2026-06-27,38.0,2026-07-05,39.74,4.58,5.15,-0.58,graded,False,,,,
2026-06-25,POUL,w1,WEEKLY_BUY,weekly,21.0,21,2026-06-27,38.0,2026-07-28,37.8,-0.53,14.13,-14.66,graded,False,,,,
2026-06-25,DOMT,w1,WEEKLY_BUY,weekly,20.26,5,2026-06-27,26.59,2026-07-05,27.3,2.67,5.15,-2.48,graded,False,,,,
2026-06-25,DOMT,w1,WEEKLY_BUY,weekly,20.26,21,2026-06-27,26.59,2026-07-28,26.52,-0.26,14.13,-14.39,graded,False,,,,
2026-06-28,OCDI,v8b,HOLD,medium,57.0,5,2026-06-28,24.31,2026-07-06,27.26,12.13,5.63,6.5,graded,,50.0,50.0,70.0,50.0
2026-06-28,OCDI,v8b,HOLD,medium,57.0,21,2026-06-28,24.31,2026-07-29,28.03,15.3,13.03,2.27,graded,,50.0,50.0,70.0,50.0
2026-06-28,GBCO,v8b,HOLD,medium,52.5,5,2026-06-28,31.45,2026-07-06,31.25,-0.64,5.63,-6.27,graded,,50.0,50.0,57.0,50.0
2026-06-28,GBCO,v8b,HOLD,medium,52.5,21,2026-06-28,31.45,2026-07-29,29.66,-5.69,13.03,-18.72,graded,,50.0,50.0,57.0,50.0
2026-06-28,DOMT,v8b,HOLD,medium,54.8,5,2026-06-28,26.86,2026-07-06,27.12,0.97,5.63,-4.66,graded,,50.0,75.0,45.0,55.0
2026-06-28,DOMT,v8b,HOLD,medium,54.8,21,2026-06-28,26.86,2026-07-29,26.55,-1.15,13.03,-14.19,graded,,50.0,75.0,45.0,55.0
2026-06-28,HDBK,v8b,HOLD,medium,61.2,5,2026-06-28,77.55,2026-07-05,82.5,6.38,5.11,1.28,graded,,60.0,80.0,55.8,50.0
2026-06-28,HDBK,v8b,HOLD,medium,61.2,21,2026-06-28,77.55,2026-07-28,82.41,6.27,14.08,-7.81,graded,,60.0,80.0,55.8,50.0
2026-06-28,CLHO,v8b,HOLD,low,66.5,5,2026-06-28,16.16,2026-07-06,16.46,1.86,5.63,-3.78,graded,,40.0,75.0,85.0,55.0
2026-06-28,CLHO,v8b,HOLD,low,66.5,21,2026-06-28,16.16,2026-07-29,16.6,2.72,13.03,-10.31,graded,,40.0,75.0,85.0,55.0
2026-06-28,OCDI,w1,WEEKLY_BUY,weekly,33.72,5,2026-06-28,24.31,2026-07-06,27.26,12.13,5.63,6.5,graded,True,,,,
2026-06-28,OCDI,w1,WEEKLY_BUY,weekly,33.72,21,2026-06-28,24.31,2026-07-29,28.03,15.3,13.03,2.27,graded,True,,,,
2026-06-28,GBCO,w1,WEEKLY_BUY,weekly,22.38,5,2026-06-28,31.45,2026-07-06,31.25,-0.64,5.63,-6.27,graded,False,,,,
2026-06-28,GBCO,w1,WEEKLY_BUY,weekly,22.38,21,2026-06-28,31.45,2026-07-29,29.66,-5.69,13.03,-18.72,graded,False,,,,
2026-06-28,DOMT,w1,WEEKLY_BUY,weekly,18.78,5,2026-06-28,26.86,2026-07-06,27.12,0.97,5.63,-4.66,graded,False,,,,
2026-06-28,DOMT,w1,WEEKLY_BUY,weekly,18.78,21,2026-06-28,26.86,2026-07-29,26.55,-1.15,13.03,-14.19,graded,False,,,,
2026-06-28,HDBK,w1,WEEKLY_BUY,weekly,17.33,5,2026-06-28,77.55,2026-07-05,82.5,6.38,5.11,1.28,graded,True,,,,
2026-06-28,HDBK,w1,WEEKLY_BUY,weekly,17.33,21,2026-06-28,77.55,2026-07-28,82.41,6.27,14.08,-7.81,graded,False,,,,
2026-06-28,CLHO,w1,WEEKLY_BUY,weekly,15.23,5,2026-06-28,16.16,2026-07-06,16.46,1.86,5.63,-3.78,graded,False,,,,
2026-06-28,CLHO,w1,WEEKLY_BUY,weekly,15.23,21,2026-06-28,16.16,2026-07-29,16.6,2.72,13.03,-10.31,graded,False,,,,
2026-06-29,OCDI,v8b,HOLD,medium,57.0,5,2026-06-29,24.78,2026-07-07,26.6,7.34,3.01,4.34,graded,,50.0,50.0,70.0,50.0
2026-06-29,OCDI,v8b,HOLD,medium,57.0,21,2026-06-29,24.78,2026-08-01,29.39,18.6,14.21,4.39,graded,,50.0,50.0,70.0,50.0
2026-06-29,POUL,v8b,ACCUMULATE,medium,68.0,5,2026-06-29,37.15,2026-07-07,39.5,6.33,3.01,3.32,graded,True,50.0,75.0,85.0,50.0
2026-06-29,POUL,v8b,ACCUMULATE,medium,68.0,21,2026-06-29,37.15,2026-08-01,37.92,2.07,14.21,-12.14,graded,False,50.0,75.0,85.0,50.0
2026-06-29,GBCO,v8b,HOLD,medium,52.5,5,2026-06-29,32.45,2026-07-07,30.37,-6.41,3.01,-9.42,graded,,50.0,50.0,57.0,50.0
2026-06-29,GBCO,v8b,HOLD,medium,52.5,21,2026-06-29,32.45,2026-08-01,30.12,-7.18,14.21,-21.39,graded,,50.0,50.0,57.0,50.0
2026-06-29,EGBE,v8b,ABSTAIN,none,68.9,5,2026-06-29,-0.334,2026-07-07,-0.3377,1.12,3.01,-1.88,graded,,50.0,75.0,85.0,55.0
2026-06-29,EGBE,v8b,ABSTAIN,none,68.9,21,2026-06-29,-0.334,2026-08-01,0.47,-240.74,14.21,-254.95,graded,,50.0,75.0,85.0,55.0
2026-06-29,DOMT,v8b,HOLD,medium,54.8,5,2026-06-29,26.95,2026-07-07,26.75,-0.74,3.01,-3.75,graded,,50.0,75.0,45.0,55.0
2026-06-29,DOMT,v8b,HOLD,medium,54.8,21,2026-06-29,26.95,2026-08-01,26.95,0.0,14.21,-14.21,graded,,50.0,75.0,45.0,55.0
2026-06-29,OCDI,w1,WEEKLY_BUY,weekly,19.03,5,2026-06-29,24.78,2026-07-07,26.6,7.34,3.01,4.34,graded,True,,,,
2026-06-29,OCDI,w1,WEEKLY_BUY,weekly,19.03,21,2026-06-29,24.78,2026-08-01,29.39,18.6,14.21,4.39,graded,True,,,,
2026-06-29,POUL,w1,WEEKLY_BUY,weekly,12.37,5,2026-06-29,37.15,2026-07-07,39.5,6.33,3.01,3.32,graded,True,,,,
2026-06-29,POUL,w1,WEEKLY_BUY,weekly,12.37,21,2026-06-29,37.15,2026-08-01,37.92,2.07,14.21,-12.14,graded,False,,,,
2026-06-29,GBCO,w1,WEEKLY_BUY,weekly,8.14,5,2026-06-29,32.45,2026-07-07,30.37,-6.41,3.01,-9.42,graded,False,,,,
2026-06-29,GBCO,w1,WEEKLY_BUY,weekly,8.14,21,2026-06-29,32.45,2026-08-01,30.12,-7.18,14.21,-21.39,graded,False,,,,
2026-06-29,EGBE,w1,WEEKLY_BUY,weekly,7.62,5,2026-06-29,-0.334,2026-07-07,-0.3377,1.12,3.01,-1.88,graded,False,,,,
2026-06-29,EGBE,w1,WEEKLY_BUY,weekly,7.62,21,2026-06-29,-0.334,2026-08-01,0.47,-240.74,14.21,-254.95,graded,False,,,,
2026-06-29,DOMT,w1,WEEKLY_BUY,weekly,5.89,5,2026-06-29,26.95,2026-07-07,26.75,-0.74,3.01,-3.75,graded,False,,,,
2026-06-29,DOMT,w1,WEEKLY_BUY,weekly,5.89,21,2026-06-29,26.95,2026-08-01,26.95,0.0,14.21,-14.21,graded,False,,,,
2026-06-30,OCDI,v8b,HOLD,medium,60.6,5,2026-06-30,25.32,2026-07-08,26.7,5.45,3.39,2.06,graded,,50.0,50.0,80.0,50.0
2026-06-30,OCDI,v8b,HOLD,medium,60.6,21,2026-06-30,25.32,2026-08-02,29.36,15.96,13.71,2.24,graded,,50.0,50.0,80.0,50.0
2026-06-30,GBCO,v8b,HOLD,medium,52.5,5,2026-06-30,31.91,2026-07-08,30.72,-3.73,3.39,-7.12,graded,,50.0,50.0,57.0,50.0
2026-06-30,GBCO,v8b,HOLD,medium,52.5,21,2026-06-30,31.91,2026-08-02,31.47,-1.38,13.71,-15.09,graded,,50.0,50.0,57.0,50.0
